"cik";"accensionNumber";"reportDate";"form";"doc_link"
"1597846";"0001493152-24-011639";"2023-12-31";"10-K";"form10-k.htm"
"1506983";"0001493152-24-011765";"2023-12-31";"10-K";"form10-k.htm"
"1006028";"0001493152-23-038673";"2023-07-31";"10-K";"form10-k.htm"
"7623";"0001437749-24-005855";"2023-11-30";"10-K";"artw20231130c_10k.htm"
"924515";"0001477932-24-001549";"2023-12-31";"10-K";"gthp_10k.htm"
"1854583";"0001213900-24-060521";"2023-12-31";"10-K";"ea0208428-10k_collective.htm"
"1402328";"0001683168-24-001818";"2023-12-31";"10-K";"sunshine_i10k-123123.htm"
"1410428";"0001558370-24-005211";"2023-12-31";"10-K";"xwel-20231231x10k.htm"
"1141284";"0001213900-24-026069";"2023-12-31";"10-K";"ea0202031-10k_actelis.htm"
"1397183";"0001493152-24-012417";"2023-12-31";"10-K";"form10-k.htm"
"62362";"0001193125-23-242126";"2023-06-30";"10-K";"d516398d10k.htm"
"1679817";"0001493152-24-014825";"2023-12-31";"10-K";"form10-k.htm"
"1821175";"0001493152-24-012233";"2023-12-31";"10-K";"form10-k.htm"
"1673481";"0001493152-24-013038";"2023-12-31";"10-K";"form10-k.htm"
"1934245";"0001493152-24-010203";"2023-12-31";"10-K";"form10-k.htm"
"0001844149";"0001213900-24-027572";"2023-12-31";"10-K";"ea0201555-10k_spectaire.htm"
"1906133";"0001477932-24-002244";"2023-12-31";"10-K";"icct_10k.htm"
"1300734";"0001493152-23-034631";"2023-06-30";"10-K";"form10-k.htm"
"1807893";"0001079973-24-000379";"2023-12-31";"10-K";"spfx_10k.htm"
"924168";"0001628280-24-012713";"2023-12-31";"10-K";"efoi-20231231.htm"
"709005";"0001654954-24-006563";"2023-12-31";"10-K";"nrom_10k.htm"
"1963088";"0001410578-24-000492";"2023-12-31";"10-K";"tmb-20231231x10k.htm"
"812152";"0001410578-24-000184";"2023-12-31";"10-K";"rdga-20231231x10k.htm"
"1434737";"0001096906-24-000859";"2023-12-31";"10-K";"srsg-20231231.htm"
"1770236";"0001558370-23-016091";"2023-06-30";"10-K";"mitq-20230630x10k.htm"
"1574235";"0001493152-24-011630";"2023-12-31";"10-K";"form10-k.htm"
"724742";"0001558370-24-004371";"2023-12-31";"10-K";"tphs-20231231x10k.htm"
"96885";"0001185185-23-000638";"2023-03-31";"10-K";"telinstru20230331_10k.htm"
"1043961";"0001558370-24-004365";"2023-12-31";"10-K";"prpo-20231231x10k.htm"
"1098146";"0001628280-24-013983";"2023-12-31";"10-K";"pnbk-20231231.htm"
"736012";"0001683168-24-002011";"2023-12-31";"10-K";"intrusion_i10k-123123.htm"
"0001937993";"0001213900-24-021133";"2023-12-31";"10-K";"ea0201078-10k_cadrenal.htm"
"844887";"0001493152-24-012016";"2023-12-31";"10-K";"form10-k.htm"
"1530766";"0001493152-24-014860";"2023-12-31";"10-K";"form10-k.htm"
"1757499";"0001493152-24-010822";"2023-12-31";"10-K";"form10-k.htm"
"1389002";"0000950170-24-019131";"2023-12-31";"10-K";"mrin-20231231.htm"
"1761510";"0001558370-24-003790";"2023-12-31";"10-K";"tilt-20231231x10k.htm"
"0001919246";"0001753926-24-000740";"2023-12-31";"10-K";"g084167_10k.htm"
"1770141";"0001770141-24-000046";"2023-12-31";"10-K";"uph-20231231.htm"
"1524872";"0001683168-24-002407";"2023-12-31";"10-K";"thunder_i10k-123123.htm"
"0001289850";"0001628280-24-008267";"2023-12-31";"10-K";"nuro-20231231.htm"
"1477009";"0001213900-24-031818";"2023-12-31";"10-K";"ea0202425-10k_trees.htm"
"1408146";"0001437749-24-010242";"2023-12-31";"10-K";"scy20231231_10k.htm"
"1555074";"0001555074-24-000013";"2023-12-31";"10-K";"aamc-20231231.htm"
"1818844";"0001558370-24-002239";"2023-12-31";"10-K";"tmb-20231231x10k.htm"
"1834045";"0000950170-23-053342";"2023-06-30";"10-K";"vwe-20230630.htm"
"1533030";"0001213900-24-052565";"2023-12-31";"10-K";"ea0204026-10k_cryomass.htm"
"1462223";"0001654954-24-004693";"2023-12-31";"10-K";"rcrt_10k.htm"
"1808377";"0001829126-24-001847";"2023-12-31";"10-K";"innovative_10k.htm"
"0001894954";"0001903596-24-000170";"2023-12-31";"10-K";"xpon_10k.htm"
"1603207";"0001493152-24-014342";"2023-12-31";"10-K";"form10-k.htm"
"1857910";"0001599916-23-000177";"2023-03-31";"10-K";"drfs_10k23o.htm"
"1850079";"0000950170-24-038389";"2023-12-31";"10-K";"tbio-20231231.htm"
"926423";"0001437749-23-011925";"2023-01-31";"10-K";"mind20230131_10k.htm"
"1367083";"0001683168-23-004323";"2023-03-31";"10-K";"sonoma_i10k-033123.htm"
"764897";"0000950170-24-039408";"2023-12-31";"10-K";"brst-20231231.htm"
"1938109";"0001493152-23-044927";"2023-08-31";"10-K";"form10-k.htm"
"1534525";"0001683168-24-001594";"2023-12-31";"10-K";"xenetic_i10k-123123.htm"
"1642159";"0001493152-24-007240";"2023-12-31";"10-K";"form10-k.htm"
"1413754";"0001493152-24-018935";"2023-12-31";"10-K";"form10-k.htm"
"1873722";"0001493152-24-010665";"2023-12-31";"10-K";"form10-k.htm"
"1871181";"0001493152-24-014351";"2023-12-31";"10-K";"form10-k.htm"
"1658521";"0001017386-24-000056";"2023-12-31";"10-K";"mtpp_2023dec31-10k.htm"
"1563577";"0000950170-24-037614";"2023-12-31";"10-K";"grtx-20231231.htm"
"1652539";"0001062993-24-010319";"2023-12-31";"10-K";"form10k.htm"
"1807166";"0001213900-23-081208";"2023-06-30";"10-K";"f10k2023_amesiteinc.htm"
"0000034956";"0001654954-24-003827";"2023-12-31";"10-K";"tenx_10k.htm"
"758743";"0001193125-23-156706";"2023-02-28";"10-K";"d357819d10k.htm"
"1546296";"0001437749-24-010111";"2023-12-31";"10-K";"ipdn20231231_10k.htm"
"1011509";"0001558370-24-003526";"2023-12-31";"10-K";"aumn-20231231x10k.htm"
"1777319";"0001493152-24-014818";"2023-12-31";"10-K";"form10-k.htm"
"1375195";"0001437749-24-008792";"2023-12-31";"10-K";"crtg20231231_10k.htm"
"1861522";"0001493152-24-014214";"2023-12-30";"10-K";"form10-k.htm"
"1801602";"0001628280-24-013998";"2023-12-31";"10-K";"wdq-20231231.htm"
"0001603978";"0001603978-24-000013";"2023-12-31";"10-K";"aqb-20231231x10k.htm"
"1511820";"0001683168-24-004736";"2023-12-31";"10-K";"stemtech_i10k-123123.htm"
"96793";"0000950170-23-050285";"2023-06-30";"10-K";"ssy-20230630.htm"
"1015155";"0001140361-23-048055";"2023-06-30";"10-K";"ef20010992_10k.htm"
"0001342958";"0001493152-24-012365";"2023-12-31";"10-K";"form10-k.htm"
"1513525";"0001213900-24-028701";"2023-12-31";"10-K";"ea0202434-10k_adial.htm"
"1785592";"0000950170-24-039515";"2023-12-31";"10-K";"lfly-20231231.htm"
"1358633";"0001731122-24-000645";"2023-12-31";"10-K";"e5586_10k.htm"
"1107421";"0000950170-24-038868";"2023-12-31";"10-K";"tcrt-20231231.htm"
"1624512";"0001628280-24-011246";"2023-12-31";"10-K";"boxl-20231231.htm"
"1347858";"0001558370-24-004163";"2023-12-31";"10-K";"xxii-20231231x10k.htm"
"1841330";"0001213900-24-027508";"2023-12-31";"10-K";"ea0200415-10k_pasithea.htm"
"1723580";"0001723580-23-000008";"2023-01-02";"10-K";"bfi-20230102.htm"
"1016504";"0001437749-23-026022";"2023-06-30";"10-K";"inbp20230630_10k.htm"
"1543637";"0001548123-24-000025";"2023-12-31";"10-K";"numd-20231231.htm"
"109657";"0001493152-24-011332";"2023-12-31";"10-K";"form10-k.htm"
"1121795";"0001553350-23-000446";"2023-06-30";"10-K";"ghst_10k.htm"
"1174940";"0001493152-24-011979";"2023-12-31";"10-K";"form10-k.htm"
"1844392";"0000950170-24-036590";"2023-12-31";"10-K";"mrai-20231231.htm"
"1123596";"0001437749-24-005487";"2023-11-30";"10-K";"babs20231130_10k.htm"
"1962481";"0001493152-24-012492";"2023-12-31";"10-K";"form10-k.htm"
"1321517";"0001493152-24-010679";"2023-12-31";"10-K";"form10-k.htm"
"318299";"0001493152-23-029349";"2023-04-30";"10-K";"form10-k.htm"
"1898604";"0001493152-24-012337";"2023-12-31";"10-K";"form10-k.htm"
"73290";"0001493152-23-030254";"2023-05-31";"10-K";"form10-k.htm"
"1140215";"0001493152-24-012505";"2023-12-31";"10-K";"form10-k.htm"
"1559998";"0001493152-24-017110";"2023-12-31";"10-K";"form10-k.htm"
"1923780";"0001575872-24-000353";"2023-12-31";"10-K";"ncl-20231231.htm"
"1376321";"0001171843-24-003699";"2023-12-31";"10-K";"cnet20231231_10k.htm"
"1787518";"0001213900-24-060986";"2023-09-30";"10-K";"f10k2023_nukkleusinc.htm"
"1575793";"0000950170-24-038168";"2023-12-31";"10-K";"watt-20231231.htm"
"882291";"0001683168-23-004487";"2023-03-31";"10-K";"aethlon_i10k-33123.htm"
"1648087";"0001493152-24-014473";"2023-12-31";"10-K";"form10-k.htm"
"1657214";"0001493152-24-025481";"2023-12-31";"10-K";"form10-k.htm"
"724445";"0001558370-23-010476";"2023-02-28";"10-K";"bzyr-20230228x10k.htm"
"797564";"0001674796-24-000003";"2023-12-31";"10-K";"hstc-20231231.htm"
"1522222";"0001185185-23-000917";"2023-05-31";"10-K";"cls20230531_10k.htm"
"319458";"0001437749-24-009956";"2023-12-31";"10-K";"ensv20231231c_10k.htm"
"910267";"0001829126-24-002110";"2023-12-31";"10-K";"titanpharma_10k.htm"
"1681682";"0001654954-24-003873";"2023-12-31";"10-K";"ndra_10k.htm"
"1014763";"0001654954-24-002897";"2023-12-31";"10-K";"aimd_10k.htm"
"1855509";"0001731122-24-000500";"2023-12-31";"10-K";"e5519_10k.htm"
"1725911";"0001493152-24-014612";"2023-12-31";"10-K";"form10-k.htm"
"1632121";"0001493152-24-014644";"2023-12-31";"10-K";"form10-k.htm"
"1166708";"0001493152-24-018527";"2023-12-31";"10-K";"form10-k.htm"
"1487091";"0001493152-24-014872";"2023-12-31";"10-K";"form10-k.htm"
"849401";"0001437749-23-019987";"2023-03-31";"10-K";"admt20230331_10k.htm"
"0001733413";"0001213900-24-027185";"2023-12-31";"10-K";"ea0201339-10k_tffpharma.htm"
"1762239";"0001731122-24-000237";"2023-10-31";"10-K";"e5407_10k.htm"
"1715611";"0001640334-23-002116";"2023-07-31";"10-K";"bmmj_10k.htm"
"1335105";"0001493152-24-010427";"2023-12-31";"10-K";"form10-k.htm"
"1825452";"0001654954-24-004048";"2023-12-31";"10-K";"onfolio_10k.htm"
"8504";"0001493152-24-012100";"2023-12-31";"10-K";"form10-k.htm"
"1858685";"0001493152-24-010133";"2023-12-31";"10-K";"form10-k.htm"
"1190370";"0001731122-24-000304";"2023-10-31";"10-K";"e5442_10-k.htm"
"1901305";"0001731122-24-000498";"2023-12-31";"10-K";"e5513_10k.htm"
"1497230";"0001654954-24-004626";"2023-12-31";"10-K";"smc_10k.htm"
"1543652";"0001096906-24-000682";"2023-12-31";"10-K";"fflo-20231231.htm"
"1766267";"0001493152-23-022704";"2023-03-31";"10-K";"form10-k.htm"
"1571934";"0001410578-24-000410";"2023-12-31";"10-K";"snpx-20231231x10k.htm"
"1711786";"0001213900-24-027213";"2023-12-31";"10-K";"ea0202303-10k_hoth.htm"
"1584693";"0001493152-23-040543";"2023-07-31";"10-K";"form10-k.htm"
"1031093";"0001079973-24-000143";"2023-10-31";"10-K";"svbl-20231031.htm"
"925741";"0001437749-24-009587";"2023-12-31";"10-K";"bcda20231231_10k.htm"
"1103090";"0001548123-24-000032";"2023-12-31";"10-K";"rscf-20231231.htm"
"1141964";"0001214659-24-000719";"2023-09-30";"10-K";"pcmc122023110k.htm"
"812796";"0001558370-24-003402";"2023-12-31";"10-K";"sngx-20231231x10k.htm"
"1368365";"0001368365-24-000060";"2023-12-31";"10-K";"mark-20231231.htm"
"1335112";"0001575872-24-000488";"2023-12-31";"10-K";"lgiq-20231231.htm"
"1054102";"0001493152-24-012464";"2023-12-31";"10-K";"form10-k.htm"
"1424404";"0001062993-23-018423";"2023-05-31";"10-K";"form10k.htm"
"1407973";"0000950170-24-029257";"2023-12-31";"10-K";"sonx-20231231.htm"
"1559356";"0001493152-24-014710";"2023-12-31";"10-K";"form10-k.htm"
"0001920406";"0001213900-24-029033";"2023-12-31";"10-K";"ea0202974-10k_assetenti.htm"
"1443863";"0001477932-24-001705";"2023-12-31";"10-K";"bicx_10k.htm"
"1128189";"0001079973-24-000403";"2023-12-31";"10-K";"pktx_10k.htm"
"1959023";"0001213900-24-028274";"2023-12-31";"10-K";"ea0202265-10k_safe.htm"
"1745078";"0001079973-24-000407";"2023-12-31";"10-K";"vynd_10k.htm"
"1427570";"0001558370-24-004559";"2023-12-31";"10-K";"rsls-20231231x10k.htm"
"1314196";"0001213900-24-032767";"2023-12-31";"10-K";"ea0203587-10k_olbgroup.htm"
"1796514";"0001213900-24-032825";"2023-12-31";"10-K";"ea0203493-10k_btcdigit.htm"
"1709542";"0001683168-24-002022";"2023-12-31";"10-K";"electronic_i10k-123123.htm"
"1187953";"0001477932-24-001431";"2023-12-31";"10-K";"celz_10k.htm"
"1533743";"0001493152-24-011976";"2023-12-31";"10-K";"form10-k.htm"
"0001730773";"0001493152-24-012503";"2023-12-31";"10-K";"form10-k.htm"
"1648960";"0001213900-24-027991";"2023-12-31";"10-K";"ea0202433-10k_datchat.htm"
"1826397";"0001493152-24-012418";"2023-12-31";"10-K";"form10-k.htm"
"1722969";"0001214659-24-005647";"2023-12-31";"10-K";"d31424110k.htm"
"894158";"0001410578-24-000293";"2023-12-31";"10-K";"tmb-20231231x10k.htm"
"1701478";"0001493152-24-010091";"2023-12-31";"10-K";"form10-k.htm"
"1374567";"0001654954-23-012955";"2023-06-30";"10-K";"luvu_10k.htm"
"1583771";"0001583771-24-000003";"2023-12-31";"10-K";"hepa-20231231.htm"
"1107280";"0001437749-24-008443";"2023-12-31";"10-K";"ovtz20231231_10k.htm"
"746210";"0000746210-24-000009";"2023-12-31";"10-K";"glow-20231231.htm"
"890394";"0001213900-24-027971";"2023-12-31";"10-K";"ea0202249-10k_perasoinc.htm"
"1520118";"0001477932-23-007190";"2023-06-30";"10-K";"intv_10k.htm"
"1576197";"0001493152-24-014808";"2023-12-31";"10-K";"form10-k.htm"
"1446159";"0001171843-24-001694";"2023-12-31";"10-K";"poai20231231_10k.htm"
"1725430";"0001493152-23-029992";"2023-06-30";"10-K";"form10-k.htm"
"1425627";"0001477932-24-001629";"2023-12-31";"10-K";"sobr_10k.htm"
"38264";"0001683168-23-009026";"2023-09-30";"10-K";"forward_i10k-093023.htm"
"1862068";"0001437749-24-009871";"2023-12-31";"10-K";"rbt20231231_10k.htm"
"1482541";"0001493152-24-011974";"2023-12-31";"10-K";"form10-k.htm"
"1621221";"0001640334-24-000473";"2023-12-31";"10-K";"artl_10k.htm"
"1630212";"0001213900-24-033023";"2023-12-31";"10-K";"ea0202604-10k_avalon.htm"
"1415332";"0001640334-24-000558";"2023-12-31";"10-K";"ltum_10k.htm"
"1708331";"0001213900-24-025781";"2023-12-31";"10-K";"ea0201565-10k_virpax.htm"
"1718939";"0001718939-24-000043";"2023-12-31";"10-K";"idai-20231231.htm"
"803578";"0001437749-24-008626";"2023-12-31";"10-K";"wavd20231231_10k.htm"
"1813603";"0001829126-24-001597";"2023-11-30";"10-K";"hestiainsight_10k.htm"
"0001527541";"0001527541-24-000026";"2023-12-31";"10-K";"whlr-20231231.htm"
"1106838";"0001493152-23-044896";"2023-09-30";"10-K";"form10-k.htm"
"1763660";"0001493152-24-018557";"2023-12-31";"10-K";"form10-k.htm"
"1282980";"0001213900-24-028793";"2023-12-31";"10-K";"ea0202789-10k_drorortho.htm"
"1885336";"0001213900-23-067158";"2023-04-30";"10-K";"f10k2023_sensasuretech.htm"
"1850767";"0001493152-24-010938";"2023-12-31";"10-K";"form10-k.htm"
"932021";"0001493152-23-046428";"2023-06-30";"10-K";"form10-k.htm"
"1800637";"0001213900-24-033048";"2023-12-31";"10-K";"ea0203682-10k_agrify.htm"
"1782107";"0001213900-24-032225";"2023-12-31";"10-K";"ea0201701-10k_onconetix.htm"
"822370";"0000950170-24-080918";"2023-12-31";"10-K";"emma-20231231.htm"
"1860657";"0001213900-24-020864";"2023-12-31";"10-K";"ea0200752-10k_allarity.htm"
"836564";"0001683168-24-002402";"2023-12-31";"10-K";"mosaic_i10k-123123.htm"
"1514946";"0001096906-24-000864";"2023-12-31";"10-K";"axim_10k.htm"
"1836875";"0001836875-24-000035";"2023-12-31";"10-K";"nvve-20231231.htm"
"1403708";"0000950170-24-031435";"2023-12-31";"10-K";"evok-20231231.htm"
"1514056";"0001493152-24-014667";"2023-12-31";"10-K";"form10-k.htm"
"1595248";"0001437749-24-010426";"2023-12-31";"10-K";"gnpx20231231_10k.htm"
"1086745";"0001493152-24-012412";"2023-12-31";"10-K";"form10-k.htm"
"930775";"0001553350-23-000361";"2023-03-31";"10-K";"ecia_10k-033123.htm"
"1737995";"0001493152-24-011959";"2023-12-31";"10-K";"form10-k.htm"
"1602078";"0001079973-23-000949";"2023-03-31";"10-K";"nmra_10k-033123.htm"
"1650101";"0001493152-23-022881";"2023-03-31";"10-K";"form10-k.htm"
"1429560";"0001558370-24-004445";"2023-12-31";"10-K";"trvn-20231231x10k.htm"
"1809750";"0001477932-24-001638";"2023-12-31";"10-K";"edbl_10k.htm"
"1817511";"0001213900-24-032944";"2023-12-31";"10-K";"ea0203419-10k_society.htm"
"1948884";"0001161697-24-000295";"2023-12-31";"10-K";"form_10-k.htm"
"923601";"0001493152-23-024594";"2023-03-31";"10-K";"form10-k.htm"
"1591913";"0001213900-24-027769";"2023-12-31";"10-K";"ea0202071-10k_innov.htm"
"1106644";"0001213900-24-028731";"2023-12-31";"10-K";"ea0202772-10k_china.htm"
"1826011";"0000950170-24-039543";"2023-12-31";"10-K";"bnzi-20231231.htm"
"1469443";"0000950170-24-038176";"2023-12-31";"10-K";"rkda-20231231.htm"
"1626644";"0001683168-23-007508";"2023-07-31";"10-K";"odyssey_i10k-073123.htm"
"1693687";"0001640334-24-000368";"2023-12-31";"10-K";"msyn_10k.htm"
"1293818";"0001829126-24-003930";"2023-12-31";"10-K";"opgeninc_10k.htm"
"1872812";"0001493152-24-012486";"2023-12-31";"10-K";"form10-k.htm"
"1861657";"0001493152-24-007612";"2023-12-31";"10-K";"form10-k.htm"
"1473334";"0001493152-24-014501";"2023-12-31";"10-K";"form10-k.htm"
"1870404";"0001213900-24-029051";"2023-12-31";"10-K";"ea0201955-10k_cerothera.htm"
"1701963";"0001213900-24-028552";"2023-12-31";"10-K";"ea0201398-10k_versus.htm"
"1698530";"0001698530-24-000051";"2023-12-31";"10-K";"xcur-20231231.htm"
"1357459";"0000950170-24-036402";"2023-12-31";"10-K";"pali-20231231.htm"
"1892025";"0001213900-24-053154";"2023-12-31";"10-K";"ea0207615-10k_optimus.htm"
"1720990";"0001720990-24-000045";"2023-12-31";"10-K";"fsr-20231231.htm"
"1843165";"0001213900-24-028934";"2023-12-31";"10-K";"ea0202215-10k_lqrhouse.htm"
"1590695";"0001753926-24-000562";"2023-12-31";"10-K";"tlcc-20231231.htm"
"1622244";"0001493152-24-021067";"2023-12-31";"10-K";"form10-k.htm"
"897078";"0001493152-24-014876";"2023-12-31";"10-K";"form10-k.htm"
"1882781";"0001599916-23-000202";"2023-06-30";"10-K";"c2block23o.htm"
"1004724";"0000950170-24-039414";"2023-12-31";"10-K";"rhe-20231231.htm"
"0001558569";"0001558370-24-003129";"2023-12-31";"10-K";"ispc-20231231x10k.htm"
"744452";"0001410578-23-002615";"2023-09-30";"10-K";"apdn-20230930x10k.htm"
"1673475";"0001640334-23-001660";"2023-04-30";"10-K";"gpox_10k.htm"
"0001269026";"0001493152-24-011546";"2023-12-31";"10-K";"form10-k.htm"
"1880431";"0001213900-24-033415";"2023-12-31";"10-K";"ea0203535-10k_vocodia.htm"
"930245";"0001472375-24-000016";"2023-12-31";"10-K";"ixform10k.htm"
"1554818";"0001683168-24-002035";"2023-12-31";"10-K";"auddia_i10k-1231323.htm"
"1749849";"0001213900-23-088393";"2023-03-31";"10-K";"f10k2023_organicagri.htm"
"0001892492";"0001493152-24-012608";"2023-12-31";"10-K";"form10-k.htm"
"1861622";"0001493152-24-012382";"2023-12-31";"10-K";"form10-k.htm"
"1515317";"0001683168-24-002501";"2023-12-31";"10-K";"magellan_i10k-123123.htm"
"1435064";"0001493152-23-046365";"2023-09-30";"10-K";"form10-k.htm"
"1812727";"0001493152-24-013118";"2023-12-31";"10-K";"form10-k.htm"
"1752474";"0000950170-24-038058";"2023-12-31";"10-K";"kldi-20231231.htm"
"1133818";"0001558370-24-002730";"2023-12-31";"10-K";"bpth-20231231x10k.htm"
"1996210";"0001437749-24-012085";"2023-12-31";"10-K";"unrv20231231_10k.htm"
"890821";"0001493152-24-011210";"2023-12-31";"10-K";"form10-k.htm"
"1532619";"0001493152-24-012040";"2023-12-31";"10-K";"form10-k.htm"
"1409269";"0001437749-24-010159";"2023-12-31";"10-K";"vero20231231_10k.htm"
"1862150";"0001493152-24-012159";"2023-12-31";"10-K";"form10-k.htm"
"1014052";"0001213900-23-089905";"2023-07-31";"10-K";"f10k2023_digeratitech.htm"
"1694617";"0001185185-24-000374";"2023-12-31";"10-K";"royaleinc20231231_10k.htm"
"102109";"0001410578-23-001476";"2023-03-31";"10-K";"uuu-20230331x10k.htm"
"1537561";"0001437749-24-004234";"2023-09-30";"10-K";"arch20230930_10k.htm"
"768408";"0001437749-23-018616";"2023-03-31";"10-K";"cyan20230331_10k.htm"
"1704287";"0001213900-24-027305";"2023-12-31";"10-K";"ea0202261-10k_bluejay.htm"
"1080448";"0001683168-24-001879";"2023-12-31";"10-K";"patriotgold_i10k-123123.htm"
"1839285";"0001213900-24-023562";"2023-12-31";"10-K";"f10k2023_healthcare.htm"
"1898474";"0001213900-24-028032";"2023-12-31";"10-K";"ea0202749-10k_signing.htm"
"730349";"0001493152-24-012992";"2023-12-30";"10-K";"form10-k.htm"
"1347242";"0001753926-24-000403";"2023-12-31";"10-K";"g084018_10k.htm"
"1471727";"0001493152-24-014436";"2023-12-31";"10-K";"form10-k.htm"
"1085277";"0001663577-24-000119";"2023-12-31";"10-K";"skvi10k_123123.htm"
"1644963";"0001437749-24-008294";"2023-12-31";"10-K";"atxi20221231_10k.htm"
"1696025";"0001477932-23-003764";"2023-01-31";"10-K";"krcd_10k.htm"
"1506928";"0001437749-24-008711";"2023-12-31";"10-K";"avgr20231231_10k.htm"
"1279715";"0001214659-24-005261";"2023-12-31";"10-K";"iwsh-20231231.htm"
"711034";"0001062993-24-006207";"2023-12-31";"10-K";"form10k.htm"
"1324759";"0001493152-24-013972";"2023-12-31";"10-K";"form10-k.htm"
"1443611";"0001477932-24-004300";"2023-12-31";"10-K";"sing_10k.htm"
"1414767";"0001903596-23-000560";"2023-04-30";"10-K";"ncpl_10-k.htm"
"1389518";"0001493152-24-010910";"2023-12-31";"10-K";"form10-k.htm"
"1165320";"0001437749-23-019964";"2023-03-31";"10-K";"gblx20230331_10k.htm"
"1371128";"0001493152-24-010662";"2023-12-31";"10-K";"form10-k.htm"
"1536089";"0001493152-24-014885";"2023-09-30";"10-K";"form10-k.htm"
"1419051";"0001493152-24-014975";"2023-12-31";"10-K";"form10-k.htm"
