cik,name,tickers,ein
0001130598,"Traws Pharma, Inc.",TRAW,000000000
0001818644,"AEye, Inc.",LIDR,371827430
0001128281,"Saker Aviation Services, Inc.",SKAS,870617649
0001854270,"Senti Biosciences, Inc.",SNTI,862437900
0001605057,"Vemanti Group, Inc.",VMNT,465317552
0001138476,PACIFIC HEALTH CARE ORGANIZATION INC,PFHO,870285238
0000012239,Dominari Holdings Inc.,DOMH,520849320
0001680048,"MUSTANG BIO, INC.",MBIO,473828760
0001419793,"ORIGINCLEAR, INC.",OCLN,260287664
0000727510,"ENZON PHARMACEUTICALS, INC.",ENZN,222372868
0001803096,"STARGUIDE GROUP, INC.",STRG,611817627
0001675634,"ShiftPixy, Inc.",PIXY,474211438
0001265521,Trustfeed Corp.,TRFE,861006313
0001817004,EzFill Holdings Inc,EZFL,834260623
0000029332,DIXIE GROUP INC,DXYN,620183370
0001465470,NaturalShrimp Inc,SHMP,743262176
0000748592,Eterna Therapeutics Inc.,ERNA,311103425
0001413891,"HIGH WIRE NETWORKS, INC.",HWNI,260592672
0001677897,UPAY,UPYY,371793622
0001640384,"LM FUNDING AMERICA, INC.",LMFA,000000000
0001759186,"Coeptis Therapeutics Holdings, Inc.",COEP,981465952
0001566610,"Verb Technology Company, Inc.",VERB,461669753
0000768216,"Coyni, Inc.",LOGQ,760640970
0001822145,Presto Automation Inc.,PRST,000000000
0001583648,"PIERIS PHARMACEUTICALS, INC.",PIRS,300784346
0001750149,"Inhibikase Therapeutics, Inc.",IKT,263407249
0001231339,"Astra Energy, Inc.",ASRE,203113571
0001761696,Crown Electrokinetics Corp.,CRKN,475423944
0000896493,"Ault Alliance, Inc.",AULT,941721931
0001829794,"Volcon, Inc.",VLCN,844882689
0001855485,"Calidi Biotherapeutics, Inc.",CLDI,862967193
0001947861,Nature's Miracle Holding Inc.,NMHI,000000000
0001089815,"U.S. NeuroSurgical Holdings, Inc.",USNU,521842411
0001022505,"SideChannel, Inc.",SDCH,860837077
0001755058,ATIF Holdings Ltd,ATIF,000000000
0000808326,EMCORE CORP,EMKR,222746503
0001624326,PAVmed Inc.,PAVM,471214177
0001095981,"PLUS THERAPEUTICS, INC.",PSTV,330827593
0000924396,"OpenLocker Holdings, Inc.",OLKR,043021770
0001496383,Ilustrato Pictures International Inc.,ILUS,272450645
0001502292,"Conifer Holdings, Inc.",CNFR,271298795
0001864943,FGI Industries Ltd.,FGI,000000000
0001261249,AGILE THERAPEUTICS INC,AGRX,000000000
0001622057,Nascent Biotech Inc.,NBIO,450612715
0001378590,"Bridgeline Digital, Inc.",BLIN,522263942
0001568385,"Bright Mountain Media, Inc.",BMTM,272977890
0000066496,MILLS MUSIC TRUST,MMTRS,136183792
0001842138,WARPSPEED TAXI INC.,WRPT,853978107
0001108645,Correlate Energy Corp.,CIPI,844250492
0001430306,Tonix Pharmaceuticals Holding Corp.,TNXP,261434750
0001331612,"INNOVATIVE MEDTECH, INC.",IMTH,331130446
0001173313,"ABVC BIOPHARMA, INC.",ABVC,260014658
0001275477,"BIMINI CAPITAL MANAGEMENT, INC.",BMNM,721571637
0001080657,"Presidio Property Trust, Inc.",SQFT,330841255
0001817760,"SmartKem, Inc.",SMTK,851083654
0001424864,Rise Gold Corp.,RYES,300692325
0001016178,CARVER BANCORP INC,CARV,133904174
0001630176,HEALTHY EXTRACTS INC.,HYEX,472594704
0001510964,"CV Sciences, Inc.",CVSI,800944970
0001568969,"APPYEA, INC",APYP,461496846
0001711012,Senmiao Technology Ltd,AIHS,000000000
0001066923,Future FinTech Group Inc.,FTFT,980222013
0001848898,African Agriculture Holdings Inc.,AAGR,000000000
0001781162,Momentus Inc.,MNTS,841905538
0001815632,"Tego Cyber, Inc.",TGCB,842678167
0001718224,"BT Brands, Inc.",BTBD,911495764
0001487798,ECA Marcellus Trust I,ECTM,276522024
0000933738,ENGLOBAL CORP,ENG,880322261
0001567900,BLACKBOXSTOCKS INC.,BLBX,453598066
0001481504,"XERIANT, INC.",XERI,271519178
0001493137,"Lifeloc Technologies, Inc",LCTC,841053680
0001514183,"Silo Pharma, Inc.",SILO,462137136
0001402945,Progressive Care Inc.,RXMD,320186005
0000944075,"SOCKET MOBILE, INC.",SCKT,943155066
0001621672,"Super League Enterprise, Inc.",SLE,471990734
0001849820,"Nauticus Robotics, Inc.",KITT,000000000
0001874097,Cyngn Inc.,CYN,462007094
0001737523,BioNexus Gene Lab Corp,BGLC,262124961
0001839608,"Getaround, Inc",GETR,853122877
0001183765,"Molecular Templates, Inc.",MTEM,943409596
0001877939,"Castellum, Inc.",CTM,274079982
0001304409,ATHENA GOLD CORP,AHNR,900775276
0001445283,"KINETA, INC./DE",KA,000000000
0001659617,"Moleculin Biotech, Inc.",MBRX,474671997
0001099369,DESTINY MEDIA TECHNOLOGIES INC,DSNY,841516745
0001529113,"XTI Aerospace, Inc.",XTIA,880434915
0000721693,Smart Powerr Corp.,CREG,900093373
0001061069,AVALON HOLDINGS CORP,AWX,341863889
0001386044,"Freedom Holdings, Inc.",FHLD,562560951
0000105744,"New Concept Energy, Inc.",GBR,752399477
0001350102,"Ascent Solar Technologies, Inc.",ASTI,203672603
0001393781,Quality Industrial Corp.,QIND,352675388
0001109486,Endexx Corp,EDXC,860577075
0001300781,"DH ENCHANTMENT, INC.",ENMI,201415044
0001716166,"Vivos Therapeutics, Inc.",VVOS,813224056
0001741489,"Elvictor Group, Inc.",ELVG,823296328
0001840563,Elevai Labs Inc.,ELAB,851399981
0001691936,"STRYVE FOODS, INC.",SNAX,871760117
0001497253,"ORGANOVO HOLDINGS, INC.",ONVO,271488943
0001805526,Janover Inc.,JNVR,832676794
0001922335,Syra Health Corp,SYRA,000000000
0001755237,"Cyclerion Therapeutics, Inc.",CYCN,831895370
0001880343,"Fresh Vine Wine, Inc.",VINE,834709895
0001902794,MGO Global Inc.,MGOL,873929852
0001775194,"UPEXI, INC.",UPXI,833378978
0001467761,"MINIM, INC.",MINM,042621506
0000866439,"DarkPulse, Inc.",DPLS,870472109
0001393772,"WEED, INC.",BUDZ,830452269
0001376231,"VPR Brands, LP.",VPRB,900191208
0000875355,"LENDWAY, INC.",LDWY,411656308
0001383088,CYTTA CORP.,CYCA,980505761
0001622345,"Polar Power, Inc.",POLA,330479020
0001279620,"Zoned Properties, Inc.",ZDPY,465198242
0001481443,"TechCom, Inc.",TCRI,061701678
0001597846,Greenpro Capital Corp.,GRNQ,981146821
0001506983,"GlucoTrack, Inc.",GCTK,980668934
0001006028,"PURE BIOSCIENCE, INC.",PURE,330530289
0000007623,ARTS WAY MANUFACTURING CO INC,ARTW,420920725
0000924515,GUIDED THERAPEUTICS INC,GTHP,582029543
0001854583,"Collective Audience, Inc.",CAUD,000000000
0001402328,"Sunshine Biopharma, Inc",SBFM,205566275
0001410428,"XWELL, Inc.",XWEL,000000000
0001141284,ACTELIS NETWORKS INC,ASNS,522160309
0001397183,"Iveda Solutions, Inc.",IVDA,202222203
0000062362,MARINE PETROLEUM TRUST,MARPS,756008017
0001679817,"OZOP ENERGY SOLUTIONS, INC.",OZSC,352540672
0001821175,Motorsport Games Inc.,MSGM,831463958
0001673481,Lottery.com Inc.,LTRY,811996183
0001934245,"Sacks Parente Golf, Inc.",SPGC,824938288
0001844149,Spectaire Holdings Inc.,SPEC,981578608
0001906133,iCoreConnect Inc.,ICCT,000000000
0001300734,"SHINECO, INC.",SISI,522175898
0001807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC.",SPFX,812624094
0000924168,"ENERGY FOCUS, INC/DE",EFOI,943021850
0000709005,NOBLE ROMANS INC,NROM,351281154
0001963088,"AtlasClear Holdings, Inc.",ATCH,000000000
0000812152,RIDGEFIELD ACQUISITION CORP,RDGA,840922701
0001434737,"SPIRITS TIME INTERNATIONAL, INC.",SRSG,203455830
0001770236,MOVING iMAGE TECHNOLOGIES INC.,MITQ,200232845
0001574235,"Pulmatrix, Inc.",PULM,461821392
0000724742,Trinity Place Holdings Inc.,TPHS,222465228
0000096885,TEL INSTRUMENT ELECTRONICS CORP,TIKK,221441806
0001043961,"Precipio, Inc.",PRPO,911789357
0001098146,PATRIOT NATIONAL BANCORP INC,PNBK,061559137
0000736012,INTRUSION INC,INTZ,751911917
0001937993,"Cadrenal Therapeutics, Inc.",CVKD,880860746
0000844887,DIAMONDHEAD CASINO CORP,DHCC,592935476
0001530766,"BioSig Technologies, Inc.",BSGM,264333375
0001757499,"Shuttle Pharmaceuticals Holdings, Inc.",SHPH,000000000
0001389002,MARIN SOFTWARE INC,MRIN,204647180
0001761510,TILT Holdings Inc.,TLLTF,000000000
0001919246,Chromocell Therapeutics Corp,CHRO,863335449
0001770141,"UpHealth, Inc.",UPHL,833838045
0001524872,Thunder Energies Corp,TNRG,451967797
0001289850,"NeuroMetrix, Inc.",NURO,043308180
0001477009,TREES Corp (Colorado),CANN,208096131
0001408146,SCANDIUM INTERNATIONAL MINING CORP.,SCYYF,000000000
0001555074,Altisource Asset Management Corp,AAMC,660783125
0001818844,"Virios Therapeutics, Inc.",VIRI,854314201
0001834045,"Vintage Wine Estates, Inc.",VWE,871005902
0001533030,"Cryomass Technologies, Inc.",CRYM,000000000
0001462223,"Recruiter.com Group, Inc.",RCRT,263090646
0001808377,Innovative Eyewear Inc,LUCY,842794274
0001894954,Expion360 Inc.,XPON,812701049
0001603207,"Notable Labs, Ltd.",NTBL,000000000
0001857910,"Japan Food Tech Holdings, Inc.",DRFS,000000000
0001850079,Telesis Bio Inc.,TBIO,451216839
0000926423,"MIND TECHNOLOGY, INC",MIND,760210849
0001367083,"Sonoma Pharmaceuticals, Inc.",SNOA,680423298
0000764897,"Broad Street Realty, Inc.",BRST,363361229
0001938109,Pineapple Financial Inc.,PAPL,000000000
0001534525,"Xenetic Biosciences, Inc.",XBIO,452952962
0001642159,"Sigyn Therapeutics, Inc.",SIGY,472573116
0001413754,"MARIZYME, INC.",MRZM,825464863
0001873722,Bubblr Inc.,BBLR,862355916
0001871181,"Qualis Innovations, Inc.",QLIS,842488498
0001658521,"MOUNTAIN TOP PROPERTIES, INC.",MTPP,475544183
0001563577,"Galera Therapeutics, Inc.",GRTX,461454898
0001652539,SusGlobal Energy Corp.,SNRG,000000000
0001807166,Amesite Inc.,AMST,823431717
0000034956,"TENAX THERAPEUTICS, INC.",TENX,262593535
0000758743,VIDEO DISPLAY CORP,VIDE,581217564
0001546296,"Professional Diversity Network, Inc.",IPDN,800900177
0001011509,Golden Minerals Co,AUMN,841363747
0001777319,"CISO Global, Inc.",CISO,834210278
0001375195,CORETEC GROUP INC.,CRTG,000000000
0001861522,KIDPIK CORP.,PIK,813640708
0001801602,"SpringBig Holdings, Inc.",SBIG,882789488
0001603978,AQUABOUNTY TECHNOLOGIES INC,AQB,043156167
0001511820,Stemtech Corp,STEK,872151440
0000096793,SUNLINK HEALTH SYSTEMS INC,SSY,310621189
0001015155,CHARLES & COLVARD LTD,CTHR,561928817
0001342958,"DIGITAL ALLY, INC.",DGLY,200064269
0001513525,"ADIAL PHARMACEUTICALS, INC.",ADIL,800667150
0001785592,"Leafly Holdings, Inc. /DE",LFLY,842266022
0001358633,SENTIENT BRANDS HOLDINGS INC.,SNBH,200956471
0001107421,"Alaunos Therapeutics, Inc.",TCRT,841475642
0001624512,Boxlight Corp,BOXL,000000000
0001347858,"22nd Century Group, Inc.",XXII,980468420
0001841330,Pasithea Therapeutics Corp.,KTTA,851591963
0001723580,"BurgerFi International, Inc.",BFI,822418815
0001016504,INTEGRATED BIOPHARMA INC,INBP,222407475
0001543637,"Nu-Med Plus, Inc.",NUMD,453672530
0000109657,"GT Biopharma, Inc.",GTBP,941620407
0001121795,GHST World Inc.,GHST,912007477
0001174940,ORAGENICS INC,OGEN,593410522
0001844392,"Marpai, Inc.",MRAI,000000000
0001123596,"BAB, INC.",BABB,364389547
0001962481,BranchOut Food Inc.,BOF,873980472
0001321517,Stratos Renewables Corp,SRNW,201699126
0000318299,"SPARTA COMMERCIAL SERVICES, INC.",SRCO,300298178
0001898604,Yoshiharu Global Co.,YOSH,000000000
0000073290,BIOMERICA INC,BMRA,952645573
0001140215,"REED'S, INC.",REED,352177773
0001559998,"Gaucho Group Holdings, Inc.",VINO,522158952
0001923780,Northann Corp.,NCL,881513509
0001376321,ZW Data Action Technologies Inc.,CNET,204672080
0001787518,Nukkleus Inc.,NUKK,383912845
0001575793,Energous Corp,WATT,461318953
0000882291,AETHLON MEDICAL INC,AEMD,133632859
0001648087,AMERICAN REBEL HOLDINGS INC,AREB,473892903
0001657214,International Land Alliance Inc.,ILAL,463752361
0000724445,BURZYNSKI RESEARCH INSTITUTE INC,BZYR,760136810
0000797564,"HST Global, Inc.",HSTC,731215433
0001522222,"CLS Holdings USA, Inc.",CLSH,000000000
0000319458,Enservco Corp,ENSV,840811316
0000910267,TITAN PHARMACEUTICALS INC,TTNP,943171940
0001681682,ENDRA Life Sciences Inc.,NDRA,260579295
0001014763,"Ainos, Inc.",AIMD,751974352
0001855509,"Twin Vee PowerCats, Co.",VEEE,271417610
0001725911,NetBrands Corp.,NBND,823707673
0001632121,"Balance Labs, Inc.",BLNC,471146785
0001166708,"Brownie's Marine Group, Inc",BWMG,300024898
0001487091,"Quest Water Global, Inc.",QWTR,271994359
0000849401,"ADM TRONICS UNLIMITED, INC.",ADMT,221896032
0001733413,"TFF Pharmaceuticals, Inc.",TFFP,824344737
0001762239,"Kaival Brands Innovations Group, Inc.",KAVL,833492907
0001715611,BODY & MIND INC.,BMMJ,981319227
0001335105,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,202903526
0001825452,"Onfolio Holdings, Inc",ONFO,000000000
0000008504,AgEagle Aerial Systems Inc.,UAVS,880422242
0001858685,Biofrontera Inc.,BFRI,473765675
0001190370,INNOVATIVE DESIGNS INC,IVDN,030465528
0001901305,"Forza X1, Inc.",FRZA,873159685
0001497230,"SMC Entertainment, Inc.",SMCE,200108910
0001543652,"Free Flow, Inc.",FFLO,453838831
0001766267,Synergy Empire Ltd,SHMY,384096727
0001571934,"Synaptogenix, Inc.",SNPX,461585656
0001711786,"Hoth Therapeutics, Inc.",HOTH,821553794
0001584693,Healthcare Integrated Technologies Inc.,HITC,463052781
0001031093,"SILVER BULL RESOURCES, INC.",SVBL,911766677
0000925741,"BioCardia, Inc.",BCDA,232753988
0001103090,"REFLECT SCIENTIFIC, INC.",RSCF,870642556
0001141964,PUBLIC CO MANAGEMENT CORP,PCMC,880496188
0000812796,"SOLIGENIX, INC.",SNGX,411505029
0001368365,"REMARK HOLDINGS, INC.",MARK,331135689
0001335112,"LOGIQ, INC.",LGIQ,465057897
0001054102,"INTERPACE BIOSCIENCES, INC.",IDXG,222919486
0001424404,Wolverine Resources Corp.,WOLV,000000000
0001407973,"Sonendo, Inc.",SONX,205041718
0001559356,Biostax Corp.,BTAX,593226705
0001920406,Asset Entities Inc.,ASST,881293236
0001443863,BioCorRx Inc.,BICX,900967447
0001128189,"ProtoKinetix, Inc.",PKTX,943355026
0001959023,Safe & Green Development Corp,SGD,871375590
0001745078,"Vynleads, Inc.",VYND,474584272
0001427570,ReShape Lifesciences Inc.,RSLS,000000000
0001314196,"OLB GROUP, INC.",OLB,133712553
0001796514,BTC Digital Ltd.,BTCT,000000000
0001709542,"Electronic Servitor Publication Network, Inc.",XESP,821873116
0001187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",CELZ,870622284
0001533743,"Processa Pharmaceuticals, Inc.",PCSA,451539785
0001730773,Blue Star Foods Corp.,BSFC,824270040
0001648960,"DatChat, Inc.",DATS,472502264
0001826397,AGRIFORCE GROWING SYSTEMS LTD.,AGRI,000000000
0001722969,"Nxu, Inc.",NXU,814380534
0000894158,"Theriva Biologics, Inc.",TOVX,133808303
0001701478,"Azitra, Inc.",AZTR,464478536
0001374567,"Luvu Brands, Inc.",LUVU,593581576
0001583771,"Hepion Pharmaceuticals, Inc.",HEPA,462783806
0001107280,OCULUS VISIONTECH INC.,OVTZ,061576391
0000746210,"Oblong, Inc.",OBLG,770312442
0000890394,Peraso Inc.,PRSO,770291941
0001520118,"INTEGRATED VENTURES, INC.",INTV,821725385
0001576197,"Strategic Environmental & Energy Resources, Inc.",SENR,020565834
0001446159,Predictive Oncology Inc.,POAI,331007393
0001725430,INTELLIGENT BIO SOLUTIONS INC.,INBS,821512711
0001425627,"SOBR Safe, Inc.",SOBR,260731818
0000038264,"Forward Industries, Inc.",FORD,131950672
0001862068,"Rubicon Technologies, Inc.",RBTC,883703651
0001482541,CEA Industries Inc.,CEAD,273911608
0001621221,"ARTELO BIOSCIENCES, INC.",ARTL,331220924
0001630212,Avalon GloboCare Corp.,ALBT,471685128
0001415332,Lithium Corp,LTUM,980530295
0001708331,"Virpax Pharmaceuticals, Inc.",VRPX,821510982
0001718939,T Stamp Inc,IDAI,813777260
0000803578,"WAVEDANCER, INC.",WAVD,541167364
0001813603,Hestia Insight Inc.,HSTA,850994055
0001527541,"Wheeler Real Estate Investment Trust, Inc.",WHLR,452681082
0001106838,"Sonnet BioTherapeutics Holdings, Inc.",SONN,522102141
0001763660,SEATech Ventures Corp.,SEAV,611992326
0001282980,"Dror Ortho-Design, Inc.",DROR,850461778
0001885336,"FORMATION MINERALS, INC.",FOMI,872406468
0001850767,Accustem Sciences Inc.,ACUT,000000000
0000932021,GLOBAL TECHNOLOGIES LTD,GTLL,860970492
0001800637,Agrify Corp,AGFY,300943453
0001782107,"Onconetix, Inc.",ONCO,000000000
0000822370,"Emmaus Life Sciences, Inc.",EMMA,870419387
0001860657,"Allarity Therapeutics, Inc.",ALLR,000000000
0000836564,Mosaic ImmunoEngineering Inc.,CPMV,841070278
0001514946,"AXIM BIOTECHNOLOGIES, INC.",AXIM,274092986
0001836875,Nuvve Holding Corp.,NVVE,861617000
0001403708,Evoke Pharma Inc,EVOK,208447886
0001514056,Titan Environmental Solutions Inc.,TESI,300580318
0001595248,"Genprex, Inc.",GNPX,900772347
0001086745,"AYRO, Inc.",AYRO,980204758
0000930775,ENCISION INC,ECIA,841162056
0001737995,Sharps Technology Inc.,STSS,823751728
0001602078,Nemaura Medical Inc.,NMRD,465027260
0001650101,ADDENTAX GROUP CORP.,ATXG,000000000
0001429560,TREVENA INC,TRVN,000000000
0001809750,Edible Garden AG Inc,EDBL,850558704
0001817511,SOCIETY PASS INCORPORATED.,SOPA,831019155
0001948884,Gamer Pakistan Inc,GPAK,873732146
0000923601,SINGING MACHINE CO INC,MICS,953795478
0001591913,"Innovative Payment Solutions, Inc.",IPSI,000000000
0001106644,"CHINA PHARMA HOLDINGS, INC.",CPHI,731564807
0001826011,"Banzai International, Inc.",BNZI,000000000
0001469443,"Arcadia Biosciences, Inc.",RKDA,810571538
0001626644,"Odyssey Health, Inc.",ODYY,471022125
0001693687,GREENLIT VENTURES INC.,GLVT,814679061
0001293818,OPGEN INC,OPGN,061614015
0001872812,TC BioPharm (Holdings) plc,TCBP,000000000
0001861657,"Tharimmune, Inc.",THAR,842642541
0001473334,"Nova Lifestyle, Inc.",NVFY,270991837
0001870404,"CERO THERAPEUTICS HOLDINGS, INC.",CERO,871088814
0001701963,Versus Systems Inc.,VS,000000000
0001698530,"EXICURE, INC.",XCUR,815333008
0001357459,"PALISADE BIO, INC.",PALI,522007292
0001892025,"Optimus Healthcare Services, Inc.",OHCS,650181535
0001720990,Fisker Inc./DE,FSRNQ,823100340
0001843165,LQR House Inc.,LQR,661604197
0001590695,"TWINLAB CONSOLIDATED HOLDINGS, INC.",TLCC,463951742
0001622244,"One World Products, Inc.",OWPC,611744826
0000897078,"Resonate Blends, Inc.",KOAN,581588291
0001882781,"C2 Blockchain,Inc.",CBLO,000000000
0001004724,"REGIONAL HEALTH PROPERTIES, INC",RHE,815166048
0001558569,iSpecimen Inc.,ISPC,270480143
0000744452,APPLIED DNA SCIENCES INC,APDN,592262718
0001673475,"GPO Plus, Inc.",GPOX,371817132
0001269026,"Sintx Technologies, Inc.",SINT,000000000
0001880431,Vocodia Holdings Corp,VHAI,863519415
0000930245,GLOBAL ACQUISITIONS Corp,AASP,880203976
0001554818,AUDDIA INC.,AUUD,454257218
0001749849,Organic Agricultural Co Ltd,OGAA,825442097
0001892492,Eightco Holdings Inc.,OCTO,872755739
0001861622,Jet.AI Inc.,JTAI,000000000
0001515317,MAGELLAN GOLD Corp,MAGE,273566922
0001435064,CEMTREX INC,CETX,000000000
0001812727,"Reliance Global Group, Inc.",RELI,463390293
0001752474,KLDiscovery Inc.,KLDI,611898603
0001133818,"BIO-PATH HOLDINGS, INC.",BPTH,870652870
0001996210,"BLUM HOLDINGS, INC.",BLMH,933735199
0000890821,"Enveric Biosciences, Inc.",ENVB,954484725
0001532619,Power REIT,PW,453116572
0001409269,Venus Concept Inc.,VERO,061681204
0001862150,Cingulate Inc.,CING,863825535
0001014052,"Digerati Technologies, Inc.",DTGI,742849995
0001694617,"Royale Energy, Inc.",ROYL,814596368
0000102109,UNIVERSAL SECURITY INSTRUMENTS INC,UUU,520898545
0001537561,"Arch Therapeutics, Inc.",ARTH,460524102
0000768408,CYANOTECH CORP,CYAN,911206026
0001704287,"Bluejay Diagnostics, Inc.",BJDX,473552922
0001080448,PATRIOT GOLD CORP,PGOL,860947048
0001839285,"Healthcare Triangle, Inc.",HCTI,843559776
0001898474,"Signing Day Sports, Inc.",SGN,872792157
0000730349,TOFUTTI BRANDS INC,TOFB,133094658
0001347242,LIPELLA PHARMACEUTICALS INC.,LIPO,000000000
0001471727,Better Choice Co Inc.,BTTR,834284557
0001085277,"SKINVISIBLE, INC.",SKVI,880344219
0001644963,"AVENUE THERAPEUTICS, INC.",ATXI,474113275
0001696025,"Kindcard, Inc.",KCRD,814520116
0001506928,Avinger Inc,AVGR,208873453
0001279715,"Wright Investors Service Holdings, Inc.",IWSH,134005439
0000711034,THUNDER MOUNTAIN GOLD INC,THMG,911031075
0001324759,HONG YUAN HOLDING GROUP,HGYN,000000000
0001443611,SinglePoint Inc.,SING,261240905
0001414767,Netcapital Inc.,NCPL,870409951
0001389518,"Clubhouse Media Group, Inc.",CMGR,000000000
0001165320,GB SCIENCES INC,GBLX,593733133
0001371128,"NewHydrogen, Inc.",NEWH,000000000
0001536089,VIRTUAL INTERACTIVE TECHNOLOGIES CORP.,VRVR,000000000
0001419051,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC.",TSOI,451226465
0001859007,"ZyVersa Therapeutics, Inc.",ZVSA,862685744
0001792581,"Kiromic Biopharma, Inc.",KRBP,464762913
0001671584,Aptevo Therapeutics Inc.,APVO,811567056
0001127475,"Digital Brand Media & Marketing Group, Inc.",DBMM,593666743
0001652561,DSwiss Inc,DQWS,474215595
0001022899,"Protagenic Therapeutics, Inc.\new",PTIX,061390025
0001444839,Bravo Multinational Inc.,BRVO,854068651
0001582249,"ACTAVIA LIFE SCIENCES, INC.",RASP,392080103
0001414382,Concrete Leveling Systems Inc,CLEV,280851977
0001677077,"Alzamend Neuro, Inc.",ALZN,811822909
0001497649,Graphene & Solar Technologies Ltd,GSTX,272888719
0000856984,"QHSLab, Inc.",USAQ,112655906
0001716947,"Ensysce Biosciences, Inc.",ENSC,822755287
